FID_1,aet,dtr,eto,frac,lulc,pawc,precip,wy,POINT_X,POINT_Y,POINT_Z
489,583.21127042,100.00000000,1918.90909091,0.37953495,10.09090909,0.16000000,1585.76681241,953.93144920,781242.91245800000,9227585.19344000000,0.00000000000
490,604.62383336,260.00000000,1926.62857143,0.41005580,10.28571429,0.15428571,1464.93628976,869.62339914,780419.92852900000,9230486.79279000000,0.00000000000
491,621.01151821,140.00000000,1924.00000000,0.40619140,8.42857143,0.15857143,1564.31057826,907.29591936,781983.63302300000,9228725.65237000000,0.00000000000
492,630.54303163,100.00000000,1921.00000000,0.41870015,7.96969697,0.16000000,1522.20848500,875.39951764,782473.14643100000,9230102.14917000000,0.00000000000
493,579.10113961,100.00000000,1922.00000000,0.38964050,9.92857143,0.16000000,1484.16644287,907.40300642,781907.04696600000,9230988.99704000000,0.00000000000
494,587.26739676,100.00000000,1907.45714286,0.40158529,9.42857143,0.16000000,1421.83341936,875.53422677,781323.12020200000,9232140.38207000000,0.00000000000
495,711.62408702,431.25000000,1892.27083333,0.49254588,9.33333333,0.16437500,1350.81937408,733.43418821,779901.58552800000,9233504.36438000000,0.00000000000
496,770.86654199,100.00000000,1904.60869565,0.47788276,9.56521739,0.16000000,1673.39457636,837.82961771,784358.14224600000,9227118.37142000000,0.00000000000
497,658.88072205,100.00000000,1900.45454545,0.41497796,6.36363636,0.16000000,1644.73409202,928.87145441,785566.52052600000,9228635.70867000000,0.00000000000
498,635.39062859,100.00000000,1908.52941176,0.40350759,6.52941176,0.16000000,1630.18470674,940.70252901,784599.38122300000,9228850.25358000000,0.00000000000
499,670.69790039,100.00000000,1906.15000000,0.43168355,6.25000000,0.16000000,1599.77099609,883.22059937,783575.10710700000,9228664.25947000000,0.00000000000
500,659.87492472,100.00000000,1905.46666667,0.42929860,6.20000000,0.16000000,1573.76135254,877.23393555,783810.60066000000,9229975.32232000000,0.00000000000
501,657.70051066,100.00000000,1900.91666667,0.40921517,6.83333333,0.16000000,1666.32041931,949.77378337,786659.09466000000,9228709.69638000000,0.00000000000
502,618.78671010,100.00000000,1898.50000000,0.38095916,8.70833333,0.16000000,1678.30540466,1004.83200328,787803.09686700000,9228644.07627000000,0.00000000000
503,669.33600830,100.00000000,1896.64000000,0.41004788,6.20000000,0.16000000,1676.20238770,963.06507813,788905.90915500000,9228897.88038000000,0.00000000000
504,676.12498474,100.00000000,1905.75000000,0.40016963,6.00000000,0.16000000,1728.51376343,1013.61511993,789460.75501100000,9227292.58436000000,0.00000000000
505,629.38572554,100.00000000,1900.90909091,0.37265500,8.50000000,0.16000000,1714.58817915,1059.26141635,790132.12981200000,9227670.67393000000,0.00000000000
506,609.01216206,100.00000000,1895.47368421,0.36749147,9.42105263,0.16000000,1674.35314941,1048.59925280,790446.69608300000,9228829.76878000000,0.00000000000
507,601.38318685,100.00000000,1920.08333333,0.33839513,11.00000000,0.16000000,1738.36349691,1175.85783081,792910.27480700000,9225221.77261000000,0.00000000000
508,613.51059113,100.00000000,1916.62500000,0.35379363,9.87500000,0.16000000,1718.73151245,1121.26599731,791993.78877400000,9226712.10330000000,0.00000000000
509,602.26119597,100.00000000,1928.93478261,0.34869333,10.56521739,0.16000000,1674.68327265,1125.31718113,792914.18639000000,9227538.54551000000,0.00000000000
510,631.98660031,100.00000000,1908.32432432,0.36959770,8.56756757,0.16000000,1640.42865485,1078.56078442,792878.14690700000,9228774.52998000000,0.00000000000
511,606.79871768,100.00000000,1933.61904762,0.34418819,10.64285714,0.16000000,1623.99596296,1156.32666888,795130.82956900000,9227581.42541000000,0.00000000000
512,610.35883642,100.00000000,1917.35164835,0.33908115,10.61538462,0.16000000,1553.11417867,1189.82779635,797407.93402300000,9227664.41196000000,0.00000000000
513,642.60957475,100.00000000,1915.00000000,0.33346012,9.03030303,0.16000000,1481.59030614,1284.00151293,800225.54007000000,9230402.21365000000,0.00000000000
514,673.81798321,632.60869565,1875.17391304,0.32714154,8.36956522,0.14108695,1521.03607974,1384.43891442,801888.60449600000,9232631.96698000000,0.00000000000
515,668.78341802,646.87500000,1873.29166667,0.32293213,9.16666667,0.14104167,1513.23687998,1400.43271128,802425.27715300000,9232295.39647000000,0.00000000000
516,665.53967285,521.09375000,1875.57812500,0.32418250,9.71875000,0.14562500,1495.44936752,1386.92265892,802534.79361500000,9230461.86772000000,0.00000000000
517,726.45281158,740.99099099,1824.30630631,0.33593911,7.97297297,0.14891892,1573.21270587,1431.34180017,804112.87804100000,9231645.35749000000,0.00000000000
518,752.58119671,1150.00000000,1798.15384615,0.34707592,7.44230769,0.13076923,1632.39115554,1412.87172523,802145.57085400000,9234892.02420000000,0.00000000000
519,778.26860070,1130.76923077,1717.90769231,0.37881494,6.47692308,0.15153846,1876.70877592,1273.88168570,798944.77862500000,9239663.03780000000,0.00000000000
520,674.18383280,1033.33333333,1850.08333333,0.34867083,6.50000000,0.12666667,1653.51167806,1259.40667725,798178.72329000000,9236299.24206000000,0.00000000000
521,741.56455811,1372.00000000,1761.80000000,0.36393416,8.52000000,0.12440000,1785.70679199,1296.47160156,799148.89940700000,9238437.96678000000,0.00000000000
522,842.57580983,776.36363636,1606.01363636,0.36801379,4.08181818,0.19140909,2116.42399625,1450.03299893,801558.91543900000,9243181.89854000000,0.00000000000
523,772.28705851,1015.15151515,1707.86363636,0.34950042,7.18181818,0.16454546,1831.70666874,1435.95363917,801652.28022300000,9239075.27385000000,0.00000000000
524,807.10495140,1290.47619048,1734.69047619,0.36427143,6.42857143,0.13357143,1745.31999860,1406.70261347,802139.19566500000,9237456.21797000000,0.00000000000
525,654.76226461,952.83018868,1874.71698113,0.41531351,7.81132075,0.14773585,1609.12283728,921.03574818,792013.43966100000,9238681.56618000000,0.00000000000
526,665.12157721,1057.89473684,1874.42105263,0.40419474,7.26315789,0.12578947,1638.96001234,979.83879330,793500.24011200000,9237924.19532000000,0.00000000000
527,709.36734948,1500.00000000,1774.46153846,0.39592700,8.42307692,0.11000000,1775.01616023,1082.22885132,795505.42056700000,9239471.97921000000,0.00000000000
528,718.06592407,1500.00000000,1803.42500000,0.39413752,8.47500000,0.11000000,1737.90525208,1103.90849762,796167.23002000000,9238585.65326000000,0.00000000000
529,726.51928711,1500.00000000,1798.00000000,0.38282910,8.71428571,0.11000000,1739.46095494,1171.62952241,796900.73387000000,9237653.89635000000,0.00000000000
530,766.04509473,898.54014599,1669.41605839,0.38157123,6.46715328,0.17766424,1990.09489318,1239.86160434,797781.70021700000,9241632.86656000000,0.00000000000
531,709.54128393,1191.66666667,1735.93750000,0.39372774,8.55208333,0.14468750,1873.93353653,1099.91673915,794255.75396700000,9239671.50998000000,0.00000000000
532,709.00094831,1362.96296296,1774.81481481,0.42261158,8.66666667,0.12518519,1760.12259702,972.06563314,793042.24544700000,9240856.31202000000,0.00000000000
533,743.70835578,1035.63218391,1738.19540230,0.43689394,7.09195402,0.16080460,1818.96585679,965.75558787,792889.24108300000,9242094.43325000000,0.00000000000
542,707.50811104,700.00000000,1642.65217391,0.59694260,6.84782609,0.20000000,917.74812781,479.62128614,810982.28039200000,9212666.76488000000,0.00000000000
544,842.66231497,700.00000000,1643.61403509,0.41198319,3.49122807,0.20000000,1196.34175618,1205.84403055,824020.19654900000,9229255.29905000000,0.00000000000
546,719.39742560,431.57894737,1875.57894737,0.34623021,8.10526316,0.15052632,1454.18104955,1357.44316021,805210.67755200000,9230980.22748000000,0.00000000000
547,675.80975342,310.00000000,1860.80000000,0.31333960,8.35000000,0.15250000,1498.05950317,1477.95760956,806104.27409800000,9232031.61782000000,0.00000000000
548,646.58912659,100.00000000,1865.12500000,0.31154537,9.75000000,0.16000000,1436.94998169,1429.38250732,806725.47148700000,9230471.95638000000,0.00000000000
549,632.44292777,100.00000000,1852.00000000,0.30519307,6.57142857,0.16000000,1425.26786586,1440.65713937,807995.28896100000,9230302.47413000000,0.00000000000
550,841.47633725,366.66666667,1841.47619048,0.39089838,6.28571429,0.15047619,1457.03238351,1294.35362752,808946.42559800000,9230982.12799000000,0.00000000000
551,612.26830585,100.00000000,1848.92307692,0.28593292,9.00000000,0.16000000,1469.09077336,1530.99846943,808067.70337400000,9231372.77696000000,0.00000000000
552,936.46450688,1176.92307692,1817.00000000,0.41893196,7.42307692,0.12153846,1524.60500864,1294.87123225,808705.93734400000,9232655.60129000000,0.00000000000
553,726.59688408,1109.30232558,1827.02325581,0.32264618,8.02325581,0.12395349,1556.02884550,1523.63371809,807357.32134900000,9233254.98950000000,0.00000000000
554,628.67985753,100.00000000,1861.04761905,0.29142433,9.52380952,0.16000000,1492.42332822,1530.78571429,806748.46775600000,9231964.25770000000,0.00000000000
555,747.36894316,727.94117647,1845.76470588,0.33960935,7.82352941,0.13911765,1541.63793227,1444.77490234,805265.19112200000,9233215.05992000000,0.00000000000
556,899.55876121,1500.00000000,1800.76923077,0.39048059,8.76923077,0.11000000,1626.23231232,1409.58079959,807260.34814300000,9234677.43042000000,0.00000000000
557,742.58974531,880.64516129,1775.45161290,0.31277535,8.96774194,0.17967742,1699.99677498,1631.09224578,806737.05635100000,9236260.21285000000,0.00000000000
558,864.40551376,362.50000000,1845.75000000,0.40676400,6.37500000,0.15062500,1432.25311279,1236.74081230,809416.45550200000,9230528.39606000000,0.00000000000
559,1027.00473577,609.09090909,1832.90909091,0.47685518,6.00000000,0.14181818,1444.92319003,1104.47018571,810082.30124900000,9230870.31465000000,0.00000000000
560,821.51452782,633.33333333,1834.66666667,0.38839815,7.00000000,0.14095238,1418.94905599,1274.25843302,810422.59002300000,9229665.74663000000,0.00000000000
561,616.13000052,366.66666667,1829.61904762,0.29753553,8.61904762,0.15047619,1396.04380580,1454.74429757,811374.21968900000,9229982.10882000000,0.00000000000
562,979.80702932,1500.00000000,1791.42105263,0.43906205,8.34210526,0.11000000,1495.92919601,1248.09515461,811424.30948000000,9232174.39760000000,0.00000000000
563,781.49080793,1067.64705882,1745.44117647,0.35088300,9.38235294,0.15705882,1462.54235122,1446.72779577,814084.23373700000,9231871.23660000000,0.00000000000
564,758.95285645,1033.33333333,1817.73333333,0.37373653,8.33333333,0.12666667,1358.87199707,1271.26198730,812425.93967700000,9229316.57961000000,0.00000000000
565,814.60333252,1084.81012658,1717.81012658,0.37876294,8.00000000,0.15670886,1391.12101031,1336.44051158,816889.39564400000,9231655.26446000000,0.00000000000
566,717.27147474,878.94736842,1702.93421053,0.34202202,9.64473684,0.17986842,1336.42407548,1382.17934378,816870.12167300000,9230148.64899000000,0.00000000000
567,713.34225464,700.00000000,1655.73333333,0.32829418,7.90000000,0.20000000,1327.65210910,1457.58955756,819602.01238700000,9230939.51338000000,0.00000000000
568,724.65883789,1500.00000000,1765.44000000,0.33769868,9.00000000,0.11000000,1414.13119141,1421.23680176,813779.64245400000,9230812.87262000000,0.00000000000
569,965.10653899,1351.16279070,1792.51162791,0.41574840,6.76744186,0.12674419,1595.07232240,1369.55283799,809761.05872300000,9234106.75152000000,0.00000000000
570,774.50302359,1007.69230769,1781.79487179,0.33239548,7.76923077,0.16538462,1571.90615297,1560.19592129,811563.51825700000,9233870.56446000000,0.00000000000
574,639.20001221,700.00000000,1782.66666667,0.26489617,6.00000000,0.20000000,1674.72499593,1773.95664469,809277.62778300000,9235709.21498000000,0.00000000000
575,758.57874066,1360.86956522,1790.08695652,0.32135700,8.17391304,0.12565217,1643.40129819,1604.06958008,808290.53351900000,9235032.82583000000,0.00000000000
576,801.80554669,761.53846154,1768.38461538,0.32361654,8.76923077,0.19307693,1759.69152832,1675.50000000,809019.76169300000,9237430.40126000000,0.00000000000
577,953.29499817,1500.00000000,1739.50000000,0.37848575,11.00000000,0.11000000,1809.39248657,1565.43252563,809948.78943900000,9240243.88172000000,0.00000000000
578,787.87586081,975.86206897,1630.20689655,0.30836122,6.01724138,0.16896552,2081.08656469,1768.86500497,807070.75408300000,9243324.93688000000,0.00000000000
580,733.13825607,700.00000000,1777.81250000,0.30115650,8.25000000,0.20000000,1712.88185883,1700.63562775,808635.17659800000,9236496.94116000000,0.00000000000
581,784.78644009,1113.79310345,1730.89655172,0.31267586,8.79310345,0.15344828,1832.85516568,1724.87930614,808416.89385600000,9238789.23647000000,0.00000000000
582,848.44318305,700.00000000,1751.29629630,0.34690522,10.00000000,0.20000000,1781.83185041,1597.98222295,807352.30598100000,9237675.98158000000,0.00000000000
583,775.45987744,766.66666667,1715.05555556,0.32721681,6.81944444,0.19250000,1802.17416551,1595.33416918,804994.99937500000,9238000.03028000000,0.00000000000
584,773.79134161,700.00000000,1682.54545455,0.31999863,8.81818182,0.20000000,1911.71544300,1643.64410123,804860.51659900000,9240077.55470000000,0.00000000000
585,832.02498158,700.00000000,1658.24561404,0.34001902,6.94736842,0.20000000,1984.61456834,1615.04648737,805181.41865800000,9240800.00563000000,0.00000000000
586,827.42916090,717.77777778,1623.66111111,0.33123981,4.76666667,0.19800000,2094.57005480,1672.77822333,805755.33478000000,9242482.33310000000,0.00000000000
587,711.28500366,770.58823529,1758.76470588,0.30713138,9.29411765,0.19205883,1530.33734849,1605.32411822,813545.33629000000,9233378.49790000000,0.00000000000
593,862.49439697,700.00000000,1640.00000000,0.40215800,2.60000000,0.20000000,1262.53000488,1282.30998535,824183.55469400000,9230658.92081000000,0.00000000000
596,846.53549194,700.00000000,1559.00000000,0.38765550,3.00000000,0.20000000,2354.96997070,1337.15502930,790640.59241500000,9250575.46284000000,0.00000000000
599,1006.52131871,1500.00000000,1935.92857143,0.27952753,7.85714286,0.11000000,2394.75354876,2591.87037877,765111.45352500000,9278137.05426000000,0.00000000000
600,924.63254050,1500.00000000,1953.67391304,0.27093183,9.34782609,0.11000000,2179.19259776,2494.44566014,765729.82946100000,9279487.98869000000,0.00000000000
601,987.27386362,1500.00000000,1950.74074074,0.26797561,8.88888889,0.11000000,2340.87092647,2699.13980668,766594.26391500000,9277614.73999000000,0.00000000000
602,927.85578613,1500.00000000,1957.48000000,0.24383008,9.48000000,0.11000000,2367.45718750,2878.61836914,767570.06361000000,9276734.32737000000,0.00000000000
603,841.87516698,1367.92452830,1948.11320755,0.21646941,7.75471698,0.12320755,2570.92566609,3051.54207050,766544.23247700000,9275629.40649000000,0.00000000000
604,783.76464604,930.39215686,1947.98039216,0.19314327,8.78431373,0.16568627,2778.42961569,3274.18626972,767154.43957600000,9271758.38758000000,0.00000000000
605,928.28262069,1500.00000000,1951.94680851,0.22686539,9.97872340,0.11000000,2596.48478796,3163.44956678,770608.63812700000,9268951.36808000000,0.00000000000
606,925.15273344,884.61538462,1966.03846154,0.22492508,10.34615385,0.17153846,2572.21808331,3187.99001840,770097.33803200000,9271916.60196000000,0.00000000000
607,759.45574254,500.00000000,1963.97142857,0.18577469,8.94285714,0.20999999,2641.75027204,3329.06085379,768637.17550900000,9273023.86483000000,0.00000000000
608,915.68451891,552.63157895,1972.07894737,0.22878637,9.52631579,0.20473684,2543.77525571,3088.00368781,768327.71503300000,9274555.87254000000,0.00000000000
609,858.88975743,451.78571429,1901.32653061,0.29643033,5.97959184,0.14948980,2659.64193539,2037.13352779,750345.92920000000,9267519.89235000000,0.00000000000
610,876.73289169,620.58823529,1874.49579832,0.28532156,6.41176471,0.14294118,2858.07596466,2201.25259835,750686.56903100000,9269541.57697000000,0.00000000000
611,930.38963968,970.43478261,1838.68260870,0.29324467,3.85217391,0.12969565,3007.18852645,2252.52404042,750309.21081300000,9272001.70040000000,0.00000000000
612,912.32593057,810.17441860,1936.42441860,0.27483003,5.15116279,0.13482558,3137.53203494,2408.44214932,751486.13210700000,9275429.22603000000,0.00000000000
613,884.00500952,868.82129278,1954.55893536,0.28079550,6.14448669,0.14661597,2610.00316547,2271.34179223,758570.18639200000,9281676.23463000000,0.00000000000
614,952.17490913,1406.66666667,1929.66666667,0.40574233,5.06666667,0.11333333,2090.76509874,1394.18889160,754294.03361200000,9258631.48898000000,0.00000000000
615,797.44420819,913.95348837,1937.81395349,0.33674916,5.16279070,0.13093023,2082.97674135,1568.19860272,755747.70104600000,9257858.80783000000,0.00000000000
